,GEOID,StateName,CountyName,TractName,ALAND,AWATER,N_Adders,IRA_ec,Brownfield,IRA_LIC_C1,IRA_LIC_TL,HUD_Count,IRA_LIC_AS,IRA_CEJST,Com_npv_map,NPV_com_na,NPV_com_st,NPV_com_m,PB_com_na,PB_com_m,Res_npv_map,NPV_res_na,NPV_res_st,NPV_res_m,PB_res_na,PB_res_m,Total_Pop,P_Hispanic,P_nh_Black,P_nh_White,P_nh_Asian,P_nh_Native,P_nh_Other,Median_inc,P_Poverty,P_OwnerOcc,SVI,GOV1_count,GOV1_kW_ca,GOV1_kWh_p,GOV2_count,GOV2_kW_ca,GOV2_kWh_p,EDU1_count,EDU1_kW_ca,EDU1_kWh_p,EDU2_count,EDU2_kW_ca,EDU2_kWh_p
403,9110416500, Connecticut, Capitol Planning Region,Census Tract 4165,3104118,0,1,0,1,100,0,2,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4404,46.28,5.99,40.85,0.36,0,6.52,60914,12.1,62.9,86.7,8,0,1116,0,0,0,1,10,12374,0,0,0
404,9110462102, Connecticut, Capitol Planning Region,Census Tract 4621.02,11381844,307053,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4411,4.44,1.97,73.82,17.77,0,2,"250,000+",3.3,92.9,0.7,33,38,47510,0,0,0,0,0,0,0,0,0
405,9140405500, Connecticut, Naugatuck Valley Planning Region,Census Tract 4055,8386618,84102,1,0,1,100,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5449,21.49,1.52,69.1,1.65,0,6.24,81953,9.3,64.3,55.9,9,172,211541,0,0,0,2,0,0,0,0,0
406,9110464101, Connecticut, Capitol Planning Region,Census Tract 4641.01,52828108,50838,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5495,3.35,0,92.68,0.45,0,3.51,148167,4.2,98.2,0.8,19,439,539272,0,0,0,5,591,724814,0,0,0
407,9110473502, Connecticut, Capitol Planning Region,Census Tract 4735.02,13941196,130592,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3339,15.54,16.71,54.93,2.25,1.02,9.55,101108,8.7,88.1,34.7,8,969,1188933,0,0,0,5,408,500493,0,0,0
408,9110500100, Connecticut, Capitol Planning Region,Census Tract 5001,403498,0,1,0,1,100,0,1,100,100,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3329,71.94,11.5,10.6,4.15,0,1.8,30900,37.2,17.7,95.5,7,83,102760,0,0,0,2,150,184107,0,0,0
409,9110501800, Connecticut, Capitol Planning Region,Census Tract 5018,512933,0,1,0,2,100,0,4,100,100,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2635,48.01,48.96,1.4,1.63,0,0,25304,48.2,7.2,98.4,22,241,296187,0,0,0,0,0,0,0,0,0
410,9110510600, Connecticut, Capitol Planning Region,Census Tract 5106,7020639,283703,1,0,4,100,0,2,100,97.53,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5060,32.57,41.19,20.28,4.03,0,1.94,41357,17.6,43.7,94.9,11,655,803365,0,0,0,6,426,522581,0,0,0
411,9110515102, Connecticut, Capitol Planning Region,Census Tract 5151.02,14425579,106416,1,0,1,100,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5982,8.51,10.41,53.38,18.89,1.14,7.67,87955,13.8,54.8,56.3,47,1695,2079299,1,131,160989,3,2303,2825478,0,0,0
412,9160330100, Connecticut, Northwest Hills Planning Region,Census Tract 3301,85456173,3932194,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,1806,4.37,0.17,92.03,0,0,3.43,111429,3.3,90.7,5.2,1,0,0,0,0,0,2,314,386144,0,0,0
413,9110400200, Connecticut, Capitol Planning Region,Census Tract 4002,32961529,937785,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,6250,3.63,0.94,87.42,4.62,0,3.38,148514,3.1,87.1,10.5,53,437,536635,1,18,23056,1,180,221769,0,0,0
414,9110497100, Connecticut, Capitol Planning Region,Census Tract 4971,1340638,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4066,9.89,14.66,70.12,2.21,0,3.12,79375,10.7,41.4,59.1,3,282,346359,0,0,0,3,557,684282,0,0,0
415,9140405100, Connecticut, Naugatuck Valley Planning Region,Census Tract 4051,2590234,8291,1,0,1,100,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3222,22.25,11.02,62.29,0.5,0,3.94,73203,4.8,58.6,39.4,4,44,54525,0,0,0,1,122,150234,0,0,0
416,9140405300, Connecticut, Naugatuck Valley Planning Region,Census Tract 4053,3493296,0,0,0,1,0,0,3,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5857,21.5,2.51,71.08,3.28,0.22,1.42,88574,5.5,72.7,48,4,469,575991,0,0,0,1,15,18678,0,0,0
417,9140406100, Connecticut, Naugatuck Valley Planning Region,Census Tract 4061,1800158,4983,1,0,5,100,0,1,0,99.87,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4524,39.43,17,38.31,1.66,0.22,3.38,51214,23,12.1,98.8,22,1256,1541106,1,16,20750,6,692,849318,0,0,0
418,9110496400, Connecticut, Capitol Planning Region,Census Tract 4964,2858536,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2940,6.46,4.18,79.49,5.71,0,4.15,172356,2.8,90,13.4,5,26,32744,0,0,0,4,2082,2553573,0,0,0
419,9110496500, Connecticut, Capitol Planning Region,Census Tract 4965,1366986,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2782,7.44,0.97,84.4,5.93,0,1.26,149050,1.2,70.5,5.6,5,409,502137,0,0,0,4,990,1215092,0,0,0
420,9110496600, Connecticut, Capitol Planning Region,Census Tract 4966,3221755,246578,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2819,5.78,0.96,85.46,3.26,0,4.54,177713,1.9,95.9,12,6,235,289111,0,0,0,2,481,590217,0,0,0
421,9110496700, Connecticut, Capitol Planning Region,Census Tract 4967,1327889,0,1,0,1,100,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3959,19.7,13.06,59.06,4.17,0,4.02,91968,13.3,39.1,50.4,0,0,0,0,0,0,2,348,427351,0,0,0
422,9110468101, Connecticut, Capitol Planning Region,Census Tract 4681.01,85313993,248525,0,0,1,0,0,2,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,7066,2.55,0.78,91.38,2.11,0,3.18,128333,1.6,95.6,4,43,1140,1398574,0,0,0,4,678,831609,0,0,0
423,9110466102, Connecticut, Capitol Planning Region,Census Tract 4661.02,11563563,29770,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5182,11.81,1.97,74.7,5.27,0,6.25,146467,2,75.3,20.3,8,0,0,0,0,0,3,332,407704,0,0,0
424,9110487400, Connecticut, Capitol Planning Region,Census Tract 4874,13307944,74529,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2587,5.84,3.56,66.06,22.15,0,2.4,144141,5.7,90.2,13,13,677,831437,1,588,721294,2,179,220469,0,0,0
425,9110471300, Connecticut, Capitol Planning Region,Census Tract 4713,8818468,15251,0,0,1,0,0,2,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5060,3.91,64.88,29.51,1.19,0,0.51,86335,5.6,60.8,38.4,7,530,650384,2,252,309163,10,1073,1316331,0,0,0
426,9110460302, Connecticut, Capitol Planning Region,Census Tract 4603.02,5670457,155793,0,0,1,0,0,3,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3889,7.48,1.18,81.92,6.94,0.26,2.21,107188,4.7,77.5,33.5,1,162,198676,1,42,52207,3,485,595956,0,0,0
427,9110430202, Connecticut, Capitol Planning Region,Census Tract 4302.02,16291943,1424290,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4697,12.43,0.02,81.84,2.3,0,3.41,142137,1.5,97.2,3.1,30,871,1068930,0,0,0,3,644,790561,0,0,0
428,9110430400, Connecticut, Capitol Planning Region,Census Tract 4304,9973390,24419,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5080,5.51,3.88,77.52,7.5,0,5.59,105245,12.9,71.4,53.3,33,741,909277,0,0,0,4,1061,1302093,0,0,0
429,9110462101, Connecticut, Capitol Planning Region,Census Tract 4621.01,10735588,122210,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,6328,6.7,1.45,73.99,14.52,0,3.33,126471,5.5,91.8,11.3,10,1166,1430583,0,0,0,3,681,835632,0,0,0
430,9110470100, Connecticut, Capitol Planning Region,Census Tract 4701,43079693,261880,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5198,4.83,4.75,78.32,3.69,0,8.41,107478,2.8,81.4,23.6,25,1520,1865084,2,19,24209,10,836,1025343,0,0,0
431,9110484100, Connecticut, Capitol Planning Region,Census Tract 4841,33516493,1297022,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5389,6.61,3.01,70.59,11.04,0.39,8.37,80732,2.8,67.9,51.9,38,2093,2567051,2,206,253852,5,1503,1843450,0,0,0
432,9110520501, Connecticut, Capitol Planning Region,Census Tract 5205.01,18720481,550038,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4587,5.93,0.68,87.38,4.19,0.74,1.09,173362,3.7,93.1,5.8,22,789,967690,0,0,0,2,257,316325,0,0,0
433,9110468102, Connecticut, Capitol Planning Region,Census Tract 4681.02,20183713,102834,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3906,2.84,1.23,93.8,0.56,0,1.56,97634,6.3,84.1,12.3,30,886,1087363,1,70,86547,4,663,814280,0,0,0
434,9110466300, Connecticut, Capitol Planning Region,Census Tract 4663,10488932,235396,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4712,8.13,0.32,88.73,1.61,0,1.21,147981,6.9,77.4,9.9,26,420,515198,2,194,238657,7,1883,2310231,0,0,0
435,9110481000, Connecticut, Capitol Planning Region,Census Tract 4810,19441820,15152,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3803,1.45,7.86,80.31,1.42,0,8.97,142639,2.3,97.8,10.7,,,,,,,,,,,,
436,9110481100, Connecticut, Capitol Planning Region,Census Tract 4811,5747597,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3703,21.23,2.13,74.8,0,0.3,1.54,91996,5.5,86.2,13.5,5,2941,3607848,2,2364,2900043,3,1560,1913380,0,0,0
437,9110460202, Connecticut, Capitol Planning Region,Census Tract 4602.02,20190010,153041,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4902,8.71,2.35,67.38,18.01,0,3.55,116384,10.6,65.4,23.4,29,434,532944,0,0,0,4,290,356293,0,0,0
438,9110501400, Connecticut, Capitol Planning Region,Census Tract 5014,370001,0,1,0,1,100,0,4,100,100,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2203,29.55,61.14,0.68,1.68,0,6.95,23711,35.6,11.1,93.4,10,387,475757,0,0,0,3,494,606651,0,0,0
439,9110473501, Connecticut, Capitol Planning Region,Census Tract 4735.01,24830346,1240362,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4724,13.38,22.42,54.97,5.36,0.02,3.85,119773,1.9,93,16.4,15,643,789225,0,0,0,0,0,0,0,0,0
440,9110476100, Connecticut, Capitol Planning Region,Census Tract 4761,6353713,884319,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4546,5.19,11.44,73.69,5.35,0,4.33,71671,5.4,77.9,17.1,83,1590,1950773,1,21,26048,2,435,534698,0,0,0
441,9110420700, Connecticut, Capitol Planning Region,Census Tract 4207,9168405,4369,0,0,1,10,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3441,7.93,2.3,84.48,1.19,0,4.1,101250,6.9,79.8,16.1,8,125,154440,0,0,0,0,0,0,0,0,0
442,9110430301, Connecticut, Capitol Planning Region,Census Tract 4303.01,9302188,63467,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3859,1.55,0.75,90.85,5.57,0,1.27,151875,2.3,91.3,5.4,32,27,33652,0,0,0,0,0,0,0,0,0
443,9110471400, Connecticut, Capitol Planning Region,Census Tract 4714,33448072,373023,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5801,9.58,24.19,57.96,5.74,0,2.53,119003,7,82.2,41.6,5,0,0,1,26,32536,0,0,0,0,0,0
444,9140405900, Connecticut, Naugatuck Valley Planning Region,Census Tract 4059,5300513,12334,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5011,9.76,17.3,68.55,0,0,4.39,125781,4.1,85.6,36.6,2,5,6708,0,0,0,2,1365,1674305,0,0,0
445,9110476300, Connecticut, Capitol Planning Region,Census Tract 4763,9198687,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5265,11.45,4.54,66.29,9.48,0,8.24,97000,11.5,77.5,35.5,10,1703,2089282,0,0,0,3,71,87111,0,0,0
446,9140406001, Connecticut, Naugatuck Valley Planning Region,Census Tract 4060.01,4260134,0,1,0,1,100,0,2,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4010,28.98,2.12,55.64,5.71,0,7.56,65433,12.5,48.6,75.3,24,490,601254,0,0,0,3,315,387223,0,0,0
447,9110496800, Connecticut, Capitol Planning Region,Census Tract 4968,1410493,0,1,0,1,100,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3645,39.62,12.46,37.26,2.66,0,8.01,87922,9.5,66,42,9,19,23878,0,0,0,1,14,17586,0,0,0
448,9110496900, Connecticut, Capitol Planning Region,Census Tract 4969,2142871,0,1,0,1,100,0,1,0,0.01,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5841,15.39,8.05,66.38,5.92,0.26,4.01,101250,9.3,37.7,46.2,13,2417,2965337,0,0,0,6,876,1075086,0,0,0
449,9110497000, Connecticut, Capitol Planning Region,Census Tract 4970,2407403,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4439,8.7,4.08,81.01,2,0,4.21,190952,2.1,93.9,6.6,5,5,6708,0,0,0,0,0,0,0,0,0
450,9110497200, Connecticut, Capitol Planning Region,Census Tract 4972,1798314,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2366,3.42,7.57,80.56,4.65,0.72,3.09,131154,2.6,58.3,42.1,1,0,0,0,0,0,1,162,199584,0,0,0
451,9110502100, Connecticut, Capitol Planning Region,Census Tract 5021,2238024,316993,0,0,21,0,0,1,0,0.3,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2745,20.44,11.73,46.01,17.3,0,4.52,77623,15.3,9.2,57.1,96,12319,15108279,3,1324,1624526,9,4253,5216296,0,0,0
452,9190205100, Connecticut, Western Connecticut Planning Region,Census Tract 2051,9556780,518305,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4553,9.31,2.28,77.2,3.21,0.81,7.18,114773,6.8,86.9,13.1,22,189,232096,0,0,0,3,452,555399,0,0,0
453,9190210900, Connecticut, Western Connecticut Planning Region,Census Tract 2109,12781488,185296,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,5275,15.81,1.38,72.82,5.84,0.32,3.83,127019,2.9,76.8,18.4,23,530,650543,1,41,51472,4,599,735533,0,0,0
454,9190042500, Connecticut, Western Connecticut Planning Region,Census Tract 425,6252677,38740,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3319,4.97,16.57,73.94,0.84,0,3.68,148088,2.4,76.9,13.1,14,359,441111,0,0,0,2,1163,1427419,0,0,0
455,9120105100, Connecticut, Greater Bridgeport Planning Region,Census Tract 1051,31856125,1290889,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4096,1.12,0.1,89.31,3.1,0,6.37,180000,1.4,90.8,1.3,2,27,33480,1,0,0,6,1505,1846713,0,0,0
456,9120060400, Connecticut, Greater Bridgeport Planning Region,Census Tract 604,22385495,0,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,5208,1.36,0.12,95.56,1.9,0,1.06,"250,000+",1.7,98,1.8,9,38,47069,0,0,0,5,558,685422,0,0,0
457,9190050500, Connecticut, Western Connecticut Planning Region,Census Tract 505,6757886,2310469,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,5267,4.16,6.3,79.15,3.09,0,7.29,215250,5.7,87.7,18.9,31,566,695062,2,18,22406,5,397,487444,0,0,0
458,9190010102, Connecticut, Western Connecticut Planning Region,Census Tract 101.02,32619575,1449252,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4097,3.37,4.81,83.45,2.34,0,6.03,"250,000+",1.4,89.6,2,0,0,0,1,0,0,3,429,526137,0,0,0
459,9120060200, Connecticut, Greater Bridgeport Planning Region,Census Tract 602,4201169,11817,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4325,4.97,0.3,86.94,6.45,0,1.34,113375,3.7,92.7,14.2,3,350,430282,0,0,0,6,478,586918,0,0,0
460,9190240200, Connecticut, Western Connecticut Planning Region,Census Tract 2402,47130890,1181866,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4326,5.32,0,86.66,2.66,0.3,5.06,175589,3.7,93.2,3,39,1009,1237940,2,35,43856,6,684,839985,0,0,0
461,9190205300, Connecticut, Western Connecticut Planning Region,Census Tract 2053,16623797,0,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,6067,9.59,4.57,75.56,5.49,0,4.8,129030,7.3,73.1,40.4,36,2488,3052055,3,856,1050031,18,3106,3809517,0,0,0
462,9120081000, Connecticut, Greater Bridgeport Planning Region,Census Tract 810,2795938,0,2,100,1,100,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4790,12.36,8.56,72.84,1.13,0,5.11,89605,7.2,94.1,50.2,5,5,6708,0,0,0,1,621,761999,0,0,0
463,9190220200, Connecticut, Western Connecticut Planning Region,Census Tract 2202,30724448,506361,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4653,10.44,0.34,82.12,1.96,0,5.14,144207,2.8,94.3,8.4,27,239,293980,1,26,32487,1,0,0,0,0,0
464,9190230400, Connecticut, Western Connecticut Planning Region,Census Tract 2304,35422556,58143,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,6045,11.43,2.15,80.26,1.37,0,4.78,163929,3.3,94.8,11,17,15,19107,1,27,34081,8,773,948902,0,0,0
465,9190245400, Connecticut, Western Connecticut Planning Region,Census Tract 2454,12763582,25832,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3435,11.06,7.34,79.56,1.14,0,0.9,185370,1.7,92,1,27,0,0,0,0,0,2,53,65857,0,0,0
466,9120100200, Connecticut, Greater Bridgeport Planning Region,Census Tract 1002,16376641,66768,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,6818,3.29,2.74,88.05,2.29,0,3.64,144826,3.7,98.5,6.5,29,532,653327,2,161,197671,5,558,685484,0,0,0
467,9120090100, Connecticut, Greater Bridgeport Planning Region,Census Tract 901,8551041,87362,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3058,3.27,2.42,77.96,11.51,3.01,1.83,159342,7.2,94.6,38.5,3,259,318299,0,0,0,4,85,104599,0,0,0
468,9190055200, Connecticut, Western Connecticut Planning Region,Census Tract 552,16574870,124329,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4427,6.73,4.63,76.58,5.76,0.2,6.1,"250,000+",1.8,96.8,1,7,125,153851,1,0,0,3,133,163773,0,0,0
469,9190045400, Connecticut, Western Connecticut Planning Region,Census Tract 454,7692428,36965,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,2914,3.57,4.12,80.61,8.06,0,3.64,220625,4.4,85.4,4.1,5,0,0,0,0,0,1,335,411518,0,0,0
470,9190035400, Connecticut, Western Connecticut Planning Region,Census Tract 354,20091019,282909,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,5653,3.71,1.65,86.11,3.91,0.11,4.51,"250,000+",2.3,96.8,5.2,1,411,505092,0,0,0,1,528,647845,0,0,0
471,9190042800, Connecticut, Western Connecticut Planning Region,Census Tract 428,2440480,20942,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4909,17.42,21.25,58.53,1.43,0,1.39,105711,12.3,76,44.1,12,130,160008,0,0,0,2,0,0,0,0,0
472,9190245600, Connecticut, Western Connecticut Planning Region,Census Tract 2456,26026379,554077,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,6157,0.06,2.39,86.89,5.91,0.26,4.48,205054,4,92.1,17.5,71,2053,2517909,0,0,0,7,1811,2221366,0,0,0
473,9190020400, Connecticut, Western Connecticut Planning Region,Census Tract 204,9354092,401020,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3210,10.93,3.64,75.86,8.82,0,0.75,174643,1.1,89.5,11.2,3,438,538205,0,0,0,3,49,61050,0,0,0
474,9120090600, Connecticut, Greater Bridgeport Planning Region,Census Tract 906,8077308,235157,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3468,8.59,1.44,78.17,5.88,0,5.91,145375,3.3,81.7,22.9,8,5,6708,0,0,0,3,1433,1757602,0,0,0
475,9190011300, Connecticut, Western Connecticut Planning Region,Census Tract 113,1919655,6714176,1,100,1,0,0,1,0,100,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3190,49.81,6.21,38.62,3.32,0,2.04,112866,5.5,40,47.7,20,543,665947,1,32,39907,3,117,144580,0,0,0
476,9190230300, Connecticut, Western Connecticut Planning Region,Census Tract 2303,20675071,527819,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3278,16.63,0,79.96,0.15,0,3.26,141425,4,92.2,13.7,13,39,48835,0,0,0,2,55,68016,0,0,0
477,9190021000, Connecticut, Western Connecticut Planning Region,Census Tract 210,1976607,0,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3475,12.32,22.56,56.81,3.63,0,4.69,139709,12,75.7,26.1,2,580,711397,0,0,0,2,69,84903,0,0,0
478,9190030500, Connecticut, Western Connecticut Planning Region,Census Tract 305,5446368,5422,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,6135,5,0.72,86.81,4.55,0.07,2.85,"250,000+",7,83.8,3.8,13,230,283261,1,29,36460,6,531,652174,0,0,0
479,9120073900, Connecticut, Greater Bridgeport Planning Region,Census Tract 739,510134,34332,2,100,1,100,0,1,100,100,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,2612,56.39,30.59,5.59,7.43,0,0,41734,33.9,21.5,99.9,7,141,173891,0,0,0,4,327,401363,0,0,0
480,9120081300, Connecticut, Greater Bridgeport Planning Region,Census Tract 813,9979288,384421,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,5655,3.73,1.66,90.79,0.48,0,3.34,80911,6.1,84.1,28.9,15,0,0,0,0,0,1,20,25693,0,0,0
481,9190010800, Connecticut, Western Connecticut Planning Region,Census Tract 108,1857937,204390,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3381,11.39,6.45,74.56,5.62,0,1.98,201513,8.9,64.8,34.4,10,721,885374,2,129,159174,9,592,726580,0,0,0
482,9190020500, Connecticut, Western Connecticut Planning Region,Census Tract 205,9236478,32460,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4636,11.41,5.03,74.74,5.22,0.47,3.13,195729,1,90.1,42.2,3,0,0,0,0,0,4,985,1208420,0,0,0
483,9190020800, Connecticut, Western Connecticut Planning Region,Census Tract 208,2308451,0,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,2419,8.6,2.07,77.68,7.81,0,3.84,190074,2.7,96.5,10.8,1,501,614561,0,0,0,4,733,899846,0,0,0
484,9190043300, Connecticut, Western Connecticut Planning Region,Census Tract 433,1229595,31379,2,100,1,100,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3032,32.59,25.46,36.41,0.53,0,5.01,108438,5.3,77.2,34.4,0,0,0,0,0,0,2,63,78011,0,0,0
485,9120080400, Connecticut, Greater Bridgeport Planning Region,Census Tract 804,3649098,98374,2,100,2,100,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3808,30.83,38.37,27.07,0,0,3.73,59918,8.2,53.1,59.4,77,1361,1669743,0,0,0,3,847,1039582,0,0,0
