,Label,according,america,american,area,atomic,build,building,built,carbon,change,climate,company,construction,cost,country,current,demand,electric,electricity,emission,europe,european,existing,facility,financial,free,fuel,future,generation,global,government,green,grid,group,having,high,home,industry,infrastructure,international,investment,issue,just,level,like,long,major,make,market,meet,million,natural,need,nuclear,open,people,plan,plant,power,price,produce,production,project,reactor,region,renewables,report,risk,russia,russian,said,site,solar,source,state,supply,support,technology,term,time,transition,united,utility,wind,work,world,year,zero
0,risk,0.11600544760261372,0.0,0.0,0.0,0.0,0.07295610078640503,0.0,0.0,0.03732422347547782,0.034144222018823334,0.0,0.5625118530712834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3959153357487997,0.0,0.0,0.0,0.0,0.03451386004015955,0.0,0.09052022771520797,0.0,0.04011493202008346,0.0,0.0,0.0,0.09057494673547904,0.0,0.0352753919871456,0.5718777071927107,0.038668482534204573,0.03307651639514505,0.039620468895962734,0.0,0.06479319109671479,0.0,0.14659814789936115,0.04168039671801866,0.04592810379835143,0.0,0.0,0.027949559317239678,0.0211335604868673,0.0,0.1524571542744965,0.0,0.0,0.0,0.0,0.07924093779192547,0.0,0.09619659152621557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026920348671217998,0.07641953465325073,0.0,0.0,0.05807522632604031,0.0,0.0,0.0,0.07552369285218258,0.0,0.0,0.0,0.0,0.0,0.10243266605647001,0.12318403804844914,0.0,0.0
1,risk,0.0,0.0,0.0,0.0,0.0,0.11958353157511793,0.0,0.0,0.0,0.0,0.0,0.1941099639460036,0.1384469605866532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1209550955251354,0.0,0.0,0.09995800063609864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11824146592280073,0.0,0.0,0.0,0.11564093766111895,0.0,0.0,0.10843251215725064,0.0,0.09611656357294694,0.10620357351678088,0.12379211349712692,0.0,0.0,0.0,0.0,0.0,0.0,0.4849650788280139,0.0,0.09995800063609864,0.0,0.09162515466414792,0.14734548797481853,0.0,0.0,0.0,0.0,0.4204730613321572,0.0,0.0,0.0,0.09800772792394567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19991600127219727,0.0,0.17326039547939365,0.0,0.0,0.0,0.0,0.0,0.10095648029932985,0.1582051425925263,0.0
2,risk,0.0,0.0,0.0,0.0,0.08811714523102739,0.0699863786747046,0.0,0.0,0.0,0.13101744342169402,0.0,0.34080913807244373,0.0,0.0,0.10724742255040914,0.0750907357853888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08439985846027703,0.23089217701646322,0.0,0.06694113258513691,0.0,0.13243581015209502,0.0,0.0,0.0,0.1539281180109755,0.0,0.06920093344063084,0.0,0.0,0.0,0.4060738304102556,0.0,0.0,0.2538409346681605,0.2280461627910013,0.2812615636335354,0.0,0.07244945535589642,0.056252312726707075,0.0799675420307755,0.08811714523102739,0.13101744342169402,0.0,0.10724742255040914,0.040546612306185205,0.0,0.0,0.0,0.0,0.0862340907781023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05735911851059511,0.0,0.0,0.05164907926411624,0.0,0.0,0.0,0.3899786743292586,0.0,0.1256043309793118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06550872171084701,0.1181697574378111,0.09258971425184108,0.0
3,risk,0.05809679730131243,0.024470864125576,0.0,0.053588617292724176,0.046002593704855314,0.09134303360048403,0.056077138371427616,0.06103270103060789,0.037384758914285075,0.0,0.016918207459233114,0.2075773295495893,0.10575173024395672,0.08196652578879858,0.09798211559115327,0.01960100160006968,0.0,0.04121087355823683,0.051854756107001264,0.0,0.046696002254657525,0.02266676018204766,0.0,0.018478138601822444,0.0,0.0,0.07635221079756238,0.0,0.06913967480933501,0.017284918702333753,0.2245875263996669,0.0,0.023348001127328762,0.040179993655301526,0.0237077916319417,0.036127162503048774,0.0,0.09072184849618622,0.02266676018204766,0.017666302232821725,0.13218582106748594,0.01936559910043748,0.016565081279846572,0.01984236428548411,0.014683591261045417,0.03244913896238634,0.0,0.05873436504418167,0.10436999337565847,0.023001296852427657,0.034199599874547515,0.0,0.027994890168900936,0.41277281372674757,0.0,0.015270442159512478,0.09253787089947829,0.1399744508445047,0.34890130282344356,0.03920200320013936,0.03968472857096822,0.037384758914285075,0.09635261092427827,0.5299393600835306,0.0,0.0,0.07564618327425807,0.014972501759977792,0.018911545818564517,0.0,0.14830205646281097,0.07654347802388027,0.0,0.016393305157759715,0.0872541261247404,0.040179993655301526,0.0983598309465583,0.18324530591414973,0.05673463745569355,0.039703117772448504,0.023348001127328762,0.0,0.024470864125576,0.0,0.0,0.015422978483246383,0.06042193881237299,0.0
4,risk,0.11420398346967058,0.07173844673972532,0.04704438394312331,0.075505257711059,0.03685143408877992,0.061651668354364524,0.026124780954022323,0.0506253930501197,0.024850401395289528,0.029145079614456514,0.05421087437671423,0.0,0.031002030940994883,0.0262644671035006,0.03483179412667947,0.02672652331618795,0.14518439576896613,0.09903874988545176,0.15731959328142608,0.10816998214439413,0.12376114291001702,0.061813544722712915,0.055515264708293155,0.12471756498346707,0.038300814618760275,0.03492643483121355,0.015616261738249341,0.02918671737088104,0.07659755478121869,0.022979266434365608,0.0,0.03477011890652601,0.4528623171434063,0.024653953998503682,0.05899540325679568,0.019088410372637768,0.060072615582312264,0.019586121721085533,0.0540868516323738,0.02830399418355331,0.038300814618760275,0.033006931638633115,0.08074838053353298,0.0324667538452158,0.0160171955376937,0.04479839068166165,0.030299056123707917,0.05806233382413966,0.0,0.05253289540315436,0.022733162099276078,0.1164044365864283,0.07825224981884156,0.27473918071414316,0.06782232018466944,0.0442460749250398,0.03207024665030527,0.14934728166644762,0.14157007946198616,0.06347549287594638,0.028408409614563822,0.0324966787476863,0.0,0.052004395770954864,0.05925430980208888,0.04283227907685166,0.19210890903967998,0.006635015434680334,0.0,0.00808156208997201,0.13925196395819386,0.019569226854905496,0.37293181231689687,0.08326394890258701,0.13979384286415095,0.05067757210803535,0.017882190368340836,0.0,0.04190294995831946,0.10601698077413906,0.049345278845151476,0.04610325272042422,0.06423093487161452,0.36478022937483506,0.0,0.008937609722216222,0.004531286789241602,0.12205574214823377
5,risk,0.1726856264763345,0.0,0.0,0.31857122523294606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345371252952669,0.0,0.0,0.0,0.0,0.0,0.0,0.5308110153947776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09437820915579043,0.0,0.27233713320301794,0.0,0.12481708213312201,0.10036127055889263,0.0,0.0,0.0,0.0,0.0,0.38750828619964806,0.0,0.0,0.133511792376275,0.0,0.0,0.12022083543460846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11801266307401212,0.0,0.0,0.0,0.0,0.15248119355736314,0.0,0.21551619038718348,0.0
6,risk,0.0,0.0,0.0,0.0,0.08138464424681058,0.0,0.0,0.0,0.06613856001277485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08261137525474924,0.40100482713630553,0.0,0.0,0.0,0.0,0.054030844896132565,0.0618265633394763,0.0611585932936648,0.0611585932936648,0.0,0.0802009654272611,0.0,0.07108369824657707,0.0,0.0,0.06852058836191728,0.16049889301124104,0.0,0.0,0.0,0.0,0.0,0.0,0.10390882381222175,0.05740679857123805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3744868957454945,0.0,0.054030844896132565,0.05457055857060262,0.0,0.27875911929885605,0.0,0.0,0.1322771200255497,0.11364030200317603,0.11364030200317603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06770774457147158,0.15376089085884018,0.0,0.10290935708666145,0.0,0.0580038298211375,0.4862776040651931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879330206272679
7,risk,0.0,0.0,0.0,0.15852754159240873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13158467522548242,0.0,0.29097116102526993,0.0,0.0,0.0,0.0,0.15339837862606975,0.0,0.0,0.0,0.0,0.0,0.0,0.17829259095956415,0.13552051406849383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160308771124853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13031239143451553,0.0,0.0,0.13031239143451553,0.0,0.0,0.0,0.0,0.0,0.1878580900258197,0.0,0.0,0.0,0.12422305350919852,0.4994181593506472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14548558051263497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,risk,0.0,0.4099567050704245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731293886537507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36401093716185173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24362587460701868,0.0,0.0,0.0,0.0,0.0,0.0,0.32837263084821866,0.0,0.0,0.0,0.0,0.20244793009657705,0.0
9,risk,0.0,0.011674376635150736,0.09875957835275026,0.017043770867585795,0.0,0.03486180044242075,0.00891762043506095,0.019411349356401136,0.0,0.0,0.0,0.0,0.0,0.007820795282281079,0.10016694445717758,0.009351099083838316,0.00958438526573519,0.0,0.0,0.0,0.0,0.02162737646745309,0.0,0.00881541201190071,0.0,0.01916877053147038,0.0,0.0,0.0,0.032984638385221775,0.12143047360038832,0.010813688233726545,0.0,0.00958438526573519,0.011310335723277101,0.008617638095155719,0.009238795021854254,0.0,0.0,0.016856214390958753,0.0,0.009238795021854254,0.03161097979383459,0.018932493173258756,0.056041102221278324,0.038701480645437325,0.018044357363586595,0.028020551110639162,0.0,0.0,0.0,0.0,0.013355592594290346,0.23226763888086766,0.021946572967277835,0.09470640673446512,0.022073637292733646,0.0,0.026846971162175284,0.0,0.0,0.0,0.0,0.0,0.031097923711321855,0.0,0.009022178681793298,0.021428907105950877,0.018044357363586595,0.0,0.03215947032188675,0.03651678938796478,0.0,0.015641590564562158,0.2566970286690271,0.0,0.015641590564562158,0.01457021642068694,0.0,0.05682379846744385,0.0,0.33663956701817943,0.0,0.009705674678200568,0.016315689043838524,0.04414727458546729,0.06341642157073422,0.0
10,risk,0.0355110536437138,0.0,0.0,0.03275547623571649,0.08435579835824361,0.06699895726113764,0.06855311691506072,0.03730559378476621,0.0,0.06271243246542108,0.031023226780871143,0.13594226779263813,0.0,0.030060703819993075,0.05133474267342751,0.07188543103475382,0.03683939501942028,0.03778456669584249,0.09508701570486498,0.0,0.0,0.0,0.03878377680062439,0.13553480431400072,0.0,0.0,0.14000844690558173,0.2242929493002423,0.09508701570486498,0.03169567190162166,0.0,0.0,0.0,0.03683939501942028,0.0,0.2981116770745177,0.0,0.055452771551180974,0.0,0.0,0.0,0.0,0.0,0.036385306692836544,0.02692557014368699,0.029751290120417544,0.034678447827282806,0.0,0.03827703356177951,0.0,0.06271243246542108,0.0,0.05133474267342751,0.27171094682993185,0.042177899179121806,0.0,0.0,0.20533897069371004,0.2889359322722286,0.0,0.07277061338567309,0.06855311691506072,0.14723628901169375,0.17668354681403248,0.03984358113471921,0.0,0.034678447827282806,0.027455350615368235,0.0,0.0,0.09888879864116618,0.03508979428011908,0.0,0.0,0.10666632576598263,0.03683939501942028,0.15030351909996537,0.5320320982412106,0.034678447827282806,0.16987677933595466,0.0,0.10782814655213073,0.04487267159484522,0.0,0.09406864869813161,0.0,0.08863745239360651,0.03730559378476621
11,risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18433038853020034,0.505876649912853,0.33366963915376213,0.0,0.0,0.0,0.13803242635655974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21725309513982,0.0,0.0,0.5169381268499694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19567068636109203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15058577976894866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26589907935763424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15208997991015089,0.11916727330053124,0.0
12,risk,0.0,0.0,0.0,0.0,0.09210171802745049,0.0,0.0,0.0,0.03742398250562435,0.03423548163942719,0.1016157469035755,0.5640153173548789,0.1693802936822828,0.16410504795282646,0.0,0.11772940025996964,0.12066644990915201,0.0,0.03460610761783471,0.0,0.0,0.0,0.0,0.2959604099014228,0.044108169557041235,0.0,0.18343756444951959,0.13993629279818132,0.0,0.03460610761783471,0.02997642141898264,0.136143251070371,0.0,0.0,0.0,0.0361650666409761,0.0,0.12108937686909796,0.0,0.03536967496385611,0.0,0.0775436689167764,0.0,0.0,0.0,0.06496636833396269,0.0,0.0,0.08358359758656138,0.0,0.03423548163942719,0.0,0.0,0.19071041052348525,0.0,0.0,0.030878320133881285,0.02802426203496246,0.0,0.11772940025996964,0.11917909577955346,0.2619678775393704,0.0,0.09645370280089116,0.04350219364043443,0.0,0.037862775121325465,0.11990568567593056,0.0,0.0,0.026992300546557386,0.0,0.0,0.0,0.02911522399741075,0.28155504978802137,0.06564201918113059,0.2751563466742794,0.07572555024265093,0.026496515836691204,0.0,0.039243133419989876,0.0,0.0,0.03423548163942719,0.030878320133881285,0.024194133082464403,0.0
13,risk,0.033039548122576375,0.0,0.0,0.0,0.0,0.031167975115596876,0.0,0.03470919149455477,0.1913458294979681,0.029173879929241222,0.23091252755900982,0.0505923720956347,0.03608449562876671,0.02796853285244586,0.0955238736611818,0.0,0.0,0.03515482875172235,0.0,0.2109289725103341,0.15933561421188766,0.6574179124989035,0.07216899125753343,0.0,0.037586923885241534,0.03427543932552954,0.05210564423703619,0.0,0.0,0.0,0.07663352264732733,0.3480447772053018,0.0,0.06855087865105908,0.0,0.0,0.0,0.20637343319378576,0.0,0.0,0.037586923885241534,0.0,0.0,0.03385295473049079,0.1002063953850191,0.027680653790352196,0.03226489017479739,0.0,0.03561302080874065,0.03924239318887276,0.0,0.0,0.07164290524588636,0.05417150425462853,0.0,0.026052822118518094,0.05262612709762927,0.0477619368305909,0.1152113616842753,0.0,0.0,0.031890971582994684,0.0,0.0,0.0,0.04044774026566812,0.03226489017479739,0.0,0.0,0.0,0.11500789494551317,0.0,0.2594937763995508,0.02796853285244586,0.049621270584679626,0.0,0.02796853285244586,0.0,0.0,0.0,0.039833903552971915,0.0,0.04174961428689968,0.03470919149455477,0.0,0.0,0.041234222493135575,0.10412757448366433
14,risk,0.20454142791175747,0.0,0.485884074912145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907893829271403,0.0,0.0,0.0,0.18659328151331991,0.0,0.0,0.3499241475444567,0.0,0.155089584775045,0.0,0.0,0.155089584775045,0.0,0.0,0.0,0.0,0.0,0.11178842187612761,0.0,0.0,0.0,0.0,0.1188751953826763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19974567095424528,0.25040410719450573,0.14239830984375035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06672762860584694,0.0,0.0,0.0,0.0,0.0,0.07648793318459059,0.0,0.0,0.0,0.0,0.0,0.0,0.0825338566068568,0.0,0.08597026873126871,0.0,0.0,0.06818669204555937,0.0,0.6070500683599944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35401898473056465,0.0,0.0,0.34388107492507486,0.0,0.0,0.0,0.05729898758238392,0.0,0.0,0.05729898758238392,0.24436644338925456,0.0,0.0,0.0,0.05462147630101807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774297897964061,0.0,0.0,0.0,0.0,0.0,0.3689875350508986,0.11685277493363146,0.0,0.0,0.10522020546156488,0.0,0.0,0.0,0.28373923202497886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14146876714956574,0.0
16,risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844041536773243,0.06771360776352962,0.2967177291006774,0.08465236283819008,0.06561273338651363,0.056023518355826356,0.0,0.08040841019570771,0.08247141236561462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06993693052866597,0.0,0.13836267323883253,0.0,0.0,0.0,0.0,0.0,0.0,0.2325272198167428,0.48414141426868595,0.0,0.07070778998944151,0.17635396384303834,0.0,0.0,0.0,0.23507902751666349,0.0,0.07569176574090453,0.0,0.33418522905579146,0.0,0.13688083073546486,0.0,0.0,0.12708355080894068,0.09206062739630187,0.0,0.06172908791173091,0.16807055506747906,0.09009330112962384,0.07845125066101998,0.0,0.0,0.0,0.0,0.0,0.0,0.07569176574090453,0.11985219047075683,0.0,0.0,0.0,0.0,0.0,0.0,0.05820446882840183,0.0,0.06561273338651363,0.3667114497525254,0.07569176574090453,0.0,0.0,0.0,0.09794243858438843,0.0,0.0,0.12345817582346182,0.0,0.0
17,risk,0.0,0.05179623851788069,0.04868567991204432,0.0,0.0,0.07733646888869064,0.03956521273055365,0.0,0.0,0.07238856066659026,0.07161982546726271,0.3452180431736882,0.0,0.034698878621138164,0.0,0.20744223597021688,0.0,0.0,0.1463444473842719,0.08722896851532468,0.0,0.0,0.0,0.2346704397870769,0.0,0.0,0.06464434278321521,0.11095710870268158,0.10975833553820392,0.03658611184606798,0.06338307208029123,0.0,0.04941953128835013,0.0,0.05018108162420128,0.03823426742062596,0.0,0.0,0.0,0.0,0.0,0.040990182647434606,0.10518740531221238,0.04199932736398293,0.1864800829312622,0.06868344872378129,0.040029111065857804,0.031080013821877035,0.0,0.0,0.07238856066659026,0.09326367718440404,0.11851073186702475,0.11201221868236379,0.0,0.06464434278321521,0.032645037301295865,0.14813841483378093,0.2620489952967523,0.0,0.1259979820919488,0.11869563819166096,0.10197234539090888,0.2379354725787874,0.0,0.0,0.0,0.06338307208029123,0.0,0.0,0.0,0.3240314052146077,0.04599119148719289,0.1040966358634145,0.0,0.0,0.0,0.09696651417482281,0.0,0.08403757821923033,0.0,0.0,0.05179623851788069,0.04306160888242926,0.2533599623330659,0.032645037301295865,0.0767352343189425,0.12918482664728778
18,risk,0.03171797839731905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030615344495215944,0.11202774201737434,0.4987712513692138,0.024284347946362545,0.0,0.0268498018655532,0.022925738496581298,0.032103532769238295,0.0,0.0,0.0,0.033748648582353276,0.0,0.0,0.03464112912758952,0.0,0.0,0.0,0.10004287541447353,0.028619333944188505,0.0,0.028310132578736123,0.12261368339646897,0.2598735336014524,0.03824056211927185,0.0,0.0,0.0,0.0,0.024764821508516117,0.0,0.0,0.10825038242570266,0.03171797839731905,0.02713114567016615,0.0,0.04809908828510037,0.0,0.061948612962827276,0.024049544142550186,0.0,0.0,0.0,0.0,0.022925738496581298,0.017334888028977084,0.0,0.050021437707236764,0.10104220289118229,0.022925738496581298,0.01843382495966272,0.0,0.0,0.0,0.026301880428721214,0.0,0.0,0.0,0.0,0.024522736679293795,0.09292291944424091,0.0,0.132489145936363,0.0,0.0,0.0,0.0,0.0,0.0805494055966596,0.050021437707236764,0.030974306481413638,0.04335187791098038,0.0,0.0,0.0,0.03332083665092364,0.0,0.0,0.11875460645666382,0.43317087646200736
19,risk,0.0,0.03180684633175963,0.0,0.02321788211229933,0.0,0.0,0.0,0.02644311663768677,0.07288818710086464,0.04445210484743331,0.08796008544745104,0.03854368075706969,0.0,0.0639232846882843,0.03638732024775858,0.02547707521249278,0.05222532711746529,0.0,0.11233333449133912,0.32139149212007523,0.0,0.0,0.1374544444334393,0.02401759545511302,0.0,0.0,0.15878625444305336,0.0,0.15726666828787475,0.0,0.019461023535490077,0.05892380050410401,0.3338210323181786,0.2611266355873264,0.0,0.02347876029714855,0.025171102726458332,0.1179188392875543,0.0,0.0,0.02863551035192576,0.0,0.06459310043618491,0.025790794654756935,0.038171004378248295,0.0,0.0,0.038171004378248295,0.054263393787990326,0.0,0.022226052423716655,0.05727102070385152,0.03638732024775858,0.11005449133313398,0.02989672578222174,0.03969656361076334,0.08018618452986179,0.12735562086715502,0.20480485049974623,0.05095415042498556,0.10316317861902774,0.4616251849721428,0.12523761619555016,0.0,0.028242104100719357,0.12326006657270787,0.049161862749132035,0.019461023535490077,0.0,0.0,0.21028439207126795,0.07461751138140513,0.1412105205035968,0.021307761562761433,0.09450962333613773,0.026112663558732645,0.021307761562761433,0.03969656361076334,0.0,0.08600915217648311,0.030347366574379874,0.0,0.03180684633175963,0.10577246655074708,0.022226052423716655,0.0,0.03141419629498914,0.15865869982612063
20,risk,0.048780983057017696,0.12328178458195373,0.11587825052335829,0.04499568915387234,0.0,0.0,0.047085176186138084,0.0,0.0,0.043073547412209916,0.04261612497210671,0.0,0.0,0.0,0.07051773900356008,0.0,0.1012114099628379,0.05190407263888457,0.04353985239431211,0.05190407263888457,0.0,0.0,0.0,0.0,0.0,0.0,0.0769309719149891,0.0,0.0,0.0,0.03771498887726871,0.0,0.23524982449558718,0.0,0.0,0.0,0.1463429491710531,0.0,0.0,0.0,0.0,0.0,0.04172661765119687,0.0,0.036987237668523694,0.04086888532932664,0.0,0.036987237668523694,0.0,0.0,0.043073547412209916,0.11098984104800796,0.10577660850534011,0.5065469338631556,0.0,0.0769309719149891,0.0,0.14103547800712016,0.3118553461844459,0.09874790054204684,0.04998193089722215,0.18834070474455233,0.0,0.1213537225628733,0.0,0.0,0.0,0.03771498887726871,0.0,0.0,0.0,0.0,0.32839505283578774,0.08258784424914924,0.07326293781859976,0.0,0.08258784424914924,0.03846548595749455,0.0,0.06667345552023524,0.0,0.0,0.0,0.3587228049112437,0.0,0.03884971738689945,0.09131991914710066,0.10249222997464107
21,risk,0.058336410171878676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10192790675837803,0.089328623962703,0.0,0.049382751795901896,0.0,0.059045530334018125,0.0,0.06207126386759765,0.0,0.2482850554703906,0.49233023691923744,0.47796517353928275,0.1274254678081808,0.05566304802129191,0.0,0.0,0.09200053896635138,0.2105492579508496,0.052068624470499335,0.0,0.0451027618324242,0.341403695385202,0.0,0.0,0.0,0.0,0.058336410171878676,0.27328805775520765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044232455611518263,0.12576054500810416,0.06928848835035781,0.0,0.06636550235898478,0.042165527313141736,0.031882710987263696,0.0,0.13800080844952706,0.0,0.0,0.03390390019227688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05696863227077412,0.0451027618324242,0.0,0.0,0.0,0.0,0.0,0.049382751795901896,0.04380699734963448,0.06051856641311452,0.0,0.13800080844952706,0.0,0.03986686824513886,0.14066578197692498,0.0,0.0,0.12256884532733968,0.0,0.0,0.0,0.0
22,risk,0.0,0.0,0.0,0.0,0.1528242970171797,0.0,0.0,0.0,0.0,0.17042071070913073,0.0,0.5418195335977387,0.0,0.0,0.0,0.0651160956180413,0.06674057688923421,0.0,0.0,0.0,0.0,0.0,0.0,0.06138585489607903,0.07318864565870888,0.0,0.0,0.4063432860554477,0.0,0.0,0.0,0.07530079092285669,0.0,0.0,0.0,0.0,0.0,0.15069261974097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03516062342847551,0.0,0.0,0.10247273706936433,0.0,0.0,0.1302321912360826,0.06591792177074246,0.06209758015915255,0.0,0.0,0.0,0.0,0.06282566834759293,0.1989593952669316,0.0,0.0,0.0,0.0,0.0,0.0,0.2415543235890487,0.0,0.0,0.40583704530080694,0.06282566834759293,0.08793128929343151,0.0,0.2604643824721652,0.0,0.0,0.0,0.0,0.0,0.0
23,safe,0.0,0.0,0.29266916688436634,0.3409315587327721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09432928389884597,0.0,0.2085888893041411,0.08905194819359527,0.12470185583875153,0.0,0.0,0.0,0.0,0.0,0.14420625630392336,0.0,0.0,0.0,0.12781285055319697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15082931345360653,0.0,0.12320422172942556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3736688803950769,0.0,0.0,0.0,0.1328006816526819,0.0,0.0,0.0,0.08905194819359527,0.06733504139587218,0.0,0.291452322022577,0.0,0.0,0.0,0.12470185583875153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09715077400752566,0.0,0.08419726994616517,0.0,0.0,0.0,0.0,0.21757834932698783,0.09812121230657518,0.0,0.0
24,safe,0.0,0.0,0.0,0.0,0.0,0.0,0.09363387857067183,0.07643126080126204,0.0,0.0,0.021186673779324032,0.0,0.0,0.020529338547200248,0.26293503918443273,0.024546337290718444,0.025158706088735078,0.025804191618504713,0.2381049695743536,0.0,0.058477410739403116,0.08515676169033991,0.0,0.023140175786902938,0.0,0.025158706088735078,0.11473906226030847,0.0,0.021645906324941237,0.0,0.11250039741387007,0.0,0.058477410739403116,0.0,0.0,0.0,0.02425154270455659,0.05680549234833306,0.028385587230113304,0.02212351297828948,0.0,0.0,0.06223336143319856,0.024848595818443633,0.1471061085904448,0.06095409250116818,0.0,0.0367765271476112,0.0,0.0,0.021414082067246782,0.13794693655525284,0.0876450130614776,0.3843730325234215,0.08641358266022833,0.057369531130154236,0.038628396609682744,0.0876450130614776,0.38055119924966413,0.0,0.0,0.0,0.0,0.4625391591497945,0.10884141248928085,0.02968927107345598,0.0,0.0,0.09473172684189983,0.11875708429382392,0.0,0.0,0.0,0.06158801564160075,0.07284557029497757,0.025158706088735078,0.08211735418880099,0.019123177043384745,0.047365863420949915,0.016573406812234435,0.0,0.024546337290718444,0.0,0.0,0.021414082067246782,0.019314198304841372,0.12106624509167013,0.0
